0	1
0	0
3	1
3	1
0	1
4	1
5	1
0	1
0	1
6	1
7	0
0	1
8	1
9	0
2	0
2	1
10	1
10	1
11	1
5	1
12	1
0	8
13	1
14	1
15	3
0	1
11	1
2	1
16	8
3	1
9	0
17	14
13	1
18	1
19	1
20	1
21	0
3	1
5	1
3	1
22	1
23	1
3	1
24	0
25	10
26	9
9	1
27	1
3	1
28	10
27	1
29	0
30	1
8	1
2	1
18	1
31	1
11	11
10	1
3	1
32	1
33	1
22	1
34	1
35	1
2	1
16	1
36	8
27	2
0	1
0	1
28	1
2	1
37	1
38	1
24	1
39	1
3	4
2	3
18	1
40	1
41	1
34	1
2	1
41	1
42	1
26	14
3	0
0	1
43	1
44	19
45	1
3	0
3	0
46	1
14	0
41	1
26	8
47	0
3	0
48	1
49	0
3	1
38	1
3	1
50	1
0	1
5	8
51	1
52	8
53	1
54	35
55	0
20	1
0	1
56	51
56	1
37	1
57	1
58	24
59	0
46	1
3	1
60	1
61	35
58	35
62	39
63	1
64	1
26	1
46	1
65	35
66	1
67	17
26	1
3	2
68	1
69	0
11	40
66	1
70	20
0	1
71	41
72	9
73	14
74	39
75	1
5	0
0	68
76	1
77	11
2	35
9	8
58	35
78	1
79	1
80	1
41	22
0	13
81	1
82	16
45	1
83	1
84	9
16	1
0	0
85	1
86	1
54	1
44	0
3	25
87	0
88	83
89	0
26	9
90	0
87	35
0	1
91	0
55	1
92	1
93	1
94	19
28	0
6	14
26	0
95	1
20	0
58	0
96	1
26	1
97	14
98	1
99	1
100	9
10	0
101	1
102	3
2	0
103	0
104	45
105	1
92	19
106	0
107	0
18	1
108	2
27	0
109	35
23	1
72	0
96	1
110	1
111	1
3	41
112	9
104	103
37	112
2	67
113	8
114	97
3	1
115	102
116	1
117	0
118	1
3	73
119	9
46	0
46	1
120	1
14	0
3	8
66	1
121	10
103	9
40	1
122	0
123	117
124	0
125	14
126	0
127	1
58	8
0	3
128	1
129	73
106	1
130	1
69	5
62	65
131	1
132	117
46	13
0	112
0	81
133	24
10	1
59	36
134	14
130	38
135	64
0	1
136	79
137	21
23	41
3	41
138	11
24	52
139	3
14	1
3	1
140	3
114	35
141	1
130	1
100	0
91	11
0	1
3	84
10	112
142	1
77	46
3	42
143	0
0	1
84	13
72	45
144	1
145	75
146	1
58	75
147	60
148	1
100	0
149	88
10	1
100	1
3	51
3	1
150	68
151	1
152	1
153	79
3	1
154	1
87	0
3	0
0	1
155	141
37	43
156	8
94	117
66	54
0	102
3	41
50	1
16	51
121	14
3	1
157	14
77	103
158	117
33	1
92	101
159	1
160	1
2	14
3	0
161	0
162	35
163	0
115	0
164	51
2	1
3	1
165	0
108	1
166	1
167	1
168	1
169	1
170	35
62	1
20	0
171	1
15	69
92	1
172	1
4	46
66	1
92	1
157	83
173	1
174	105
110	1
175	0
176	117
14	0
32	0
0	79
151	1
177	65
178	1
44	75
83	1
179	1
15	117
25	1
180	67
92	1
42	1
181	0
182	0
183	1
184	45
185	43
186	1
187	5
0	135
156	1
33	79
188	130
189	1
172	41
190	176
13	0
191	1
66	0
192	19
181	0
193	2
41	1
194	178
74	1
195	9
3	62
196	0
28	79
197	0
198	172
199	167
76	13
148	54
51	1
2	108
200	0
15	41
201	1
90	0
25	1
88	90
202	1
3	1
16	35
203	45
0	8
16	1
204	1
205	0
83	132
14	1
206	35
207	0
11	51
44	1
208	35
209	144
210	1
106	66
211	1
212	48
2	154
43	81
213	135
187	117
214	144
63	35
215	0
216	67
67	172
26	1
217	8
14	135
218	21
219	1
220	0
221	0
222	4
116	15
2	3
2	95
135	1
219	35
58	0
223	35
224	1
225	1
186	182
37	19
135	0
42	88
135	1
163	172
226	2
98	1
32	1
227	35
228	1
229	0
3	159
230	130
79	1
0	1
136	7
231	0
232	0
233	1
0	47
234	4
2	1
235	1
236	79
237	9
3	0
5	1
238	4
79	1
239	14
0	3
78	0
33	0
240	104
31	1
83	1
241	73
130	0
242	0
199	1
243	99
92	1
4	131
2	97
4	1
22	29
244	19
245	0
108	25
246	19
92	183
245	170
223	1
0	159
2	9
247	245
248	9
249	77
250	242
251	1
202	0
252	0
253	1
254	1
51	1
106	2
255	42
45	41
11	1
256	67
59	1
131	1
106	35
257	56
258	1
259	0
260	0
63	1
261	14
3	19
15	0
262	200
263	66
264	1
265	103
266	0
267	41
210	1
268	143
214	75
237	0
100	0
130	0
269	182
270	137
271	1
272	0
54	167
267	1
273	270
46	1
50	147
274	47
275	4
26	1
276	3
277	67
278	0
279	79
280	260
56	104
9	35
2	227
14	1
281	1
62	0
162	43
282	14
283	1
284	0
285	14
250	69
163	198
286	117
3	253
287	0
285	112
288	1
226	1
217	120
289	35
290	0
291	0
292	8
202	1
20	251
163	1
293	1
255	105
130	75
294	1
98	188
92	1
295	0
42	214
200	251
296	1
297	218
298	88
299	43
300	0
301	176
302	35
79	1
303	0
304	2
305	22
306	35
307	19
308	1
309	1
310	1
311	205
312	11
20	1
313	9
314	112
63	218
315	105
316	42
317	0
76	0
3	11
318	97
319	2
66	90
320	1
321	1
322	25
2	0
323	0
324	0
9	1
122	81
286	35
91	117
63	5
25	1
325	35
168	205
326	1
260	1
46	75
3	78
327	0
328	2
329	1
55	1
330	0
241	53
190	1
309	0
2	1
331	0
332	105
14	132
251	105
333	99
51	0
334	318
20	1
146	21
335	117
336	1
337	0
338	1
339	1
340	15
148	1
341	66
64	165
342	13
218	15
190	46
343	62
267	1
344	105
25	1
345	3
346	0
347	1
348	8
349	79
2	345
58	99
6	14
48	1
350	1
351	134
187	1
352	179
43	66
99	61
353	1
354	1
355	218
60	1
356	1
357	129
358	184
15	0
359	117
360	140
361	48
362	41
363	0
296	40
223	5
188	183
0	102
42	1
364	0
365	42
366	88
129	9
367	159
368	251
369	90
370	1
371	15
46	1
28	0
372	1
373	0
2	1
374	341
211	14
16	8
375	0
376	160
377	0
5	40
378	1
379	265
380	79
381	292
15	0
382	1
59	171
383	19
94	1
122	81
0	1
384	1
366	1
385	1
386	1
27	175
387	147
66	1
0	0
27	1
388	1
15	1
389	0
390	1
233	142
391	208
392	1
366	1
352	1
393	41
394	41
395	290
260	35
396	342
397	1
181	1
148	2
286	1
69	0
0	15
398	15
188	12
399	311
400	1
401	35
0	0
3	400
402	173
403	1
404	1
2	1
405	1
406	115
407	9
3	299
408	79
409	45
410	8
411	1
412	233
413	1
414	15
415	24
416	1
2	3
417	0
418	1
3	35
202	0
419	1
106	0
420	230
78	324
421	0
3	117
51	4
422	0
145	25
88	1
423	334
62	1
323	0
424	299
425	101
26	272
426	334
427	1
0	19
11	171
385	178
87	1
104	283
428	1
429	1
430	1
37	9
431	0
366	73
379	1
204	127
432	1
46	1
172	81
22	1
135	1
433	1
434	15
20	1
41	1
196	8
129	344
435	233
436	0
20	40
96	35
27	1
437	0
438	0
439	0
227	42
413	1
111	68
89	210
211	0
440	40
0	15
441	25
442	4
15	1
443	1
444	1
445	1
446	1
447	1
106	19
448	230
201	75
449	67
450	1
358	0
451	1
166	1
452	1
453	151
454	1
455	0
229	0
456	184
457	1
458	14
459	35
460	161
461	0
5	0
462	9
375	0
3	15
463	1
361	35
464	0
4	35
15	0
465	117
466	88
33	83
15	1
385	0
431	90
2	1
122	299
467	1
468	0
393	1
246	1
10	0
469	393
217	208
470	109
471	1
472	1
473	1
474	14
475	79
476	1
0	1
151	1
50	133
477	155
478	0
479	115
76	160
163	52
0	46
480	1
481	1
459	35
63	1
482	0
406	1
379	1
66	1
73	129
483	118
484	272
3	65
3	1
2	0
485	218
486	1
469	35
487	1
488	316
489	17
490	40
355	1
491	1
379	9
492	19
493	1
494	8
20	0
59	1
355	1
495	35
384	8
110	1
14	1
357	1
496	0
497	1
399	1
498	61
226	1
499	1
45	159
323	8
500	0
4	275
91	22
499	90
501	97
21	1
502	361
385	159
503	404
504	0
48	1
34	1
78	1
505	42
506	15
391	14
507	105
508	1
46	8
318	67
92	8
170	81
509	9
259	183
510	0
5	1
214	293
34	1
10	299
511	332
449	0
512	66
513	81
514	1
2	0
315	1
515	1
516	130
87	67
32	1
387	1
2	35
517	8
518	0
31	1
249	0
519	209
20	40
520	112
521	305
117	246
3	1
522	142
523	8
66	0
524	79
525	3
526	0
206	35
527	35
39	8
106	419
528	1
5	0
529	1
530	0
3	1
103	182
531	371
472	1
532	3
533	41
534	0
535	35
536	97
352	0
92	0
5	19
537	79
195	35
538	1
10	1
539	0
540	50
541	41
542	45
543	275
98	68
544	1
545	14
499	387
46	1
11	1
546	1
91	327
547	0
548	1
516	1
168	117
523	1
122	275
549	0
550	0
217	14
324	234
551	340
2	65
478	8
552	1
66	0
67	1
553	1
413	33
0	1
217	93
155	1
554	47
0	1
203	1
15	310
555	0
556	1
201	392
41	1
557	0
22	1
2	0
46	14
358	1
558	229
559	270
560	19
0	35
156	1
561	13
124	1
562	1
11	40
563	0
3	0
564	1
386	8
565	22
14	1
566	183
567	275
568	332
437	81
569	0
570	81
571	4
33	8
25	9
269	484
148	484
572	1
13	117
3	48
573	511
160	159
83	419
3	19
53	45
574	1
76	1
145	535
575	328
3	292
202	0
576	484
577	1
578	8
579	1
580	1
315	507
581	1
496	1
582	0
583	531
11	1
584	0
585	25
262	238
74	1
586	197
151	582
11	0
239	144
587	1
371	507
188	35
588	159
589	19
330	137
10	270
590	1
493	0
100	1
591	1
285	41
3	1
98	102
2	45
592	1
428	48
289	383
152	13
74	35
593	0
594	341
186	418
595	0
550	144
596	0
597	1
234	1
9	46
598	8
599	0
20	233
496	1
3	1
600	1
601	197
602	1
603	186
488	1
604	0
605	1
346	40
560	1
606	105
607	339
608	1
609	0
373	19
0	1
610	1
611	1
612	367
14	0
353	1
613	519
614	41
173	40
156	0
615	3
616	1
92	1
617	1
2	1
550	1
4	1
472	392
3	1
386	40
352	1
618	42
619	183
620	0
524	147
621	181
27	79
622	197
46	9
623	334
624	8
625	1
502	35
2	35
130	68
626	132
627	519
2	1
76	154
389	205
0	67
203	1
628	35
319	436
629	0
0	35
630	299
383	19
37	310
631	2
632	3
163	195
633	1
313	105
218	1
634	65
635	265
10	0
636	11
79	1
637	0
187	1
242	120
638	117
385	1
229	1
639	1
554	305
421	1
45	1
640	1
641	105
642	125
643	371
55	9
337	1
181	475
644	0
614	404
546	1
156	389
181	341
10	48
2	75
645	117
156	210
0	14
10	1
130	1
2	332
385	1
70	79
3	507
549	67
646	134
59	54
647	8
406	19
648	532
649	1
650	1
467	314
651	214
487	131
10	108
652	8
653	1
32	0
42	0
654	2
655	8
656	404
657	483
3	0
2	1
46	304
506	1
97	1
278	35
658	1
659	229
10	14
546	1
3	112
11	442
104	512
660	99
505	332
559	203
0	332
543	0
315	1
661	25
143	167
178	251
421	0
662	1
637	0
379	388
663	1
289	8
276	0
302	1
664	0
28	61
406	45
639	463
294	112
665	1
666	14
667	1
3	142
668	1
669	1
670	142
366	171
671	0
546	0
672	11
437	0
199	1
20	35
3	404
59	1
673	8
674	1
197	35
2	1
675	205
83	1
676	159
677	0
6	9
3	1
678	1
679	159
526	1
680	1
114	253
681	404
682	99
683	105
2	1
387	134
57	472
518	1
571	5
72	1
58	25
573	149
82	1
27	108
3	390
684	191
685	144
622	54
308	1
686	0
687	493
688	431
107	8
689	233
2	570
204	1
690	68
691	79
557	43
692	75
633	399
693	73
67	1
422	35
694	25
296	35
20	1
2	112
163	170
62	35
695	11
11	0
696	351
697	35
352	35
698	40
699	1
170	1
700	613
701	19
702	14
549	1
703	441
2	507
704	530
3	41
468	217
575	1
131	0
493	225
163	529
125	626
705	54
706	120
707	115
87	87
518	90
708	462
557	1
709	108
656	1
710	318
2	251
711	1
712	35
368	2
485	33
545	35
713	0
2	564
117	52
657	1
714	119
715	367
315	576
605	88
577	1
716	1
717	42
130	1
163	129
718	1
719	1
720	14
296	162
721	1
722	0
723	1
724	507
725	76
76	24
726	117
37	1
3	267
727	0
12	1
728	14
729	99
495	104
2	1
357	131
730	507
421	161
731	3
732	1
435	1
271	1
733	1
129	98
74	102
196	104
734	1
735	81
333	134
0	1
736	1
737	665
670	1
273	14
738	183
100	1
543	475
498	79
2	1
633	1
358	1
739	450
632	1
576	214
740	67
741	1
129	1
742	105
281	8
743	270
744	1
688	0
745	572
746	0
135	251
747	332
6	2
748	1
749	1
750	0
751	128
98	517
752	1
373	1
753	42
754	332
163	172
47	52
281	167
300	79
202	19
151	129
62	3
684	51
755	35
506	19
353	90
270	225
607	324
756	14
463	665
757	1
56	1
338	16
72	188
758	660
552	62
560	340
759	4
267	1
384	35
760	171
761	35
762	1
710	1
763	501
764	35
2	35
3	19
444	9
219	1
765	764
3	1
766	117
767	25
768	0
386	35
769	665
0	1
770	19
771	1
20	1
186	19
772	8
773	1
639	14
774	244
487	344
775	0
776	0
20	582
777	351
778	614
738	316
3	664
779	431
780	459
781	1
48	1
782	1
783	316
784	1
785	1
47	1
786	68
688	4
787	343
151	183
788	192
74	1
789	400
8	0
375	324
790	8
26	45
650	1
791	203
792	299
793	64
794	1
795	75
277	359
796	332
78	449
42	61
625	65
20	105
443	8
797	54
798	582
799	0
800	1
243	517
801	1
802	683
803	603
804	538
805	159
806	0
98	621
3	1
336	1
807	102
226	0
808	1
809	708
750	68
810	1
811	1
246	1
319	0
632	188
812	229
453	1
813	147
814	9
815	181
816	33
817	170
818	511
819	646
820	176
821	1
71	0
822	0
399	327
823	8
824	14
825	230
826	1
827	188
358	0
828	1
208	1
829	234
830	65
831	0
47	117
638	230
832	1
830	46
31	9
21	382
833	1
66	389
834	0
835	641
836	117
837	400
838	1
132	69
832	2
43	322
199	1
839	68
840	205
46	762
311	779
841	1
98	105
586	0
474	42
237	506
842	279
843	0
334	823
15	1
557	138
844	1
65	0
845	503
846	283
25	1
782	1
76	0
682	318
847	1
728	1
848	389
849	9
850	1
851	625
32	95
2	1
852	1
69	1
853	576
455	171
854	1
855	524
3	332
468	371
856	35
857	434
858	1
604	117
33	328
859	1
728	634
421	431
649	176
860	656
66	56
264	1
861	66
862	2
30	52
26	1
863	79
864	129
865	252
866	8
867	727
649	79
868	454
869	1
18	527
870	0
871	1
496	762
379	1
872	0
733	35
0	40
873	171
874	314
696	1
642	42
875	1
876	29
506	0
457	149
877	772
380	309
878	450
879	108
46	233
880	601
852	0
881	1
882	0
107	159
529	0
883	327
884	144
5	0
885	1
836	1
794	54
886	14
87	1
204	181
383	490
319	1
706	102
887	14
888	1
560	4
889	11
151	0
181	19
890	159
891	816
836	132
892	112
154	0
893	731
352	1
894	0
895	1
862	67
896	8
897	79
130	26
495	41
312	1
898	529
21	298
899	1
319	244
900	40
707	1
901	0
227	817
902	1
903	683
904	14
905	181
8	8
644	108
906	1
907	0
908	535
2	137
909	555
640	1
3	1
910	1
911	328
912	0
488	35
45	1
863	208
2	1
913	474
914	39
915	3
147	327
916	90
125	441
106	81
917	130
918	334
91	170
142	8
223	0
919	443
577	412
436	0
920	895
405	1
921	1
270	1
323	1
922	79
74	762
484	0
58	504
3	673
28	320
331	0
103	173
129	75
923	14
506	1
14	1
924	137
925	251
410	44
819	0
926	85
927	131
928	182
2	1
929	0
930	0
32	35
931	35
0	516
932	108
412	129
237	35
933	1
934	0
935	1
936	230
937	1
304	1
204	298
938	1
14	25
72	1
939	0
3	8
940	1
941	97
647	779
11	569
942	1
943	170
2	1
3	11
944	15
2	1
945	285
3	892
0	1
946	0
947	418
948	9
413	67
949	14
950	778
951	1
32	0
19	19
952	0
953	0
913	0
204	626
954	191
955	137
956	1
957	1
601	1
734	246
549	1
469	95
431	104
47	171
958	823
959	108
609	109
324	14
98	0
863	8
960	0
46	1
23	35
961	117
54	68
14	1
6	24
576	0
353	692
962	0
963	39
66	0
964	1
965	1
966	0
967	11
968	1
284	9
410	1
296	263
26	85
894	66
671	105
426	1
368	1
969	1
73	772
970	1
971	503
49	0
48	19
972	1
637	159
208	2
973	941
974	431
869	294
725	81
975	1
976	1
33	510
898	357
571	75
3	235
977	144
240	346
47	582
731	14
978	1
979	161
15	1
354	144
222	906
980	9
2	1
981	1
982	0
399	1
983	102
984	0
985	117
214	512
986	758
987	35
988	1
524	1
8	181
989	1
386	1
990	653
991	176
564	8
992	35
0	1
993	0
470	253
2	328
994	1
211	283
995	8
996	334
10	0
33	1
154	35
997	449
469	1
998	1
650	1
999	95
545	0
87	675
162	462
1000	743
1001	8
1002	692
813	164
409	711
441	35
1003	3
1004	984
1005	9
13	66
378	42
20	218
1006	1
333	85
1007	13
324	179
1007	1
1008	176
1009	1
196	555
1010	309
1011	299
925	4
784	200
48	2
11	0
1012	29
404	978
1013	233
26	0
1014	419
702	16
918	35
815	507
355	35
223	0
47	66
1015	984
93	79
557	0
1016	1
106	1
3	973
66	0
1017	524
1018	105
1019	8
357	137
1020	1
1021	497
386	48
1022	35
564	1
1023	1
1024	305
1010	706
648	60
1025	0
42	576
439	538
245	1
440	591
650	14
1026	182
839	0
3	35
670	2
1027	81
759	84
288	11
1028	0
441	1
65	0
1029	8
5	191
581	1
957	25
1030	3
1031	19
1032	1
8	310
1033	0
957	16
1034	246
1035	610
1036	103
1037	1
26	0
650	1
240	389
676	673
1038	14
1039	1
23	35
1040	81
587	84
842	1
1041	270
1042	244
575	99
1043	905
1044	441
1045	1
1046	0
1047	1
1048	92
1049	8
495	0
526	446
104	504
344	183
1050	0
185	918
1051	468
1052	1
947	171
1053	359
80	730
1054	95
1055	444
1056	1
1057	367
63	1
204	178
958	1
515	11
829	4
1058	219
1059	958
219	31
1060	1
1061	0
554	1
552	1
1062	62
93	138
1063	1
868	1
385	352
94	0
1064	1
1065	673
1066	18
1067	9
556	0
1068	127
1069	159
107	1
549	747
346	54
1070	1
1071	90
1072	3
1073	1
1074	1
1075	184
936	397
296	675
641	19
1076	984
1048	0
32	14
1077	0
241	0
1078	250
1079	19
1080	102
104	834
1081	941
1082	14
1083	112
1084	922
163	75
1085	0
1086	95
1087	0
1088	43
1056	790
1089	279
932	66
1090	19
1091	832
47	1
66	8
1092	1
1093	382
1094	821
1095	1
882	2
1096	1
1097	1
1098	0
1099	144
1100	1
1101	16
1102	0
1103	59
18	140
877	45
87	1
314	117
1104	1
727	309
1105	1
1106	1
1107	122
1108	0
1109	1
1110	561
1111	0
844	823
897	54
1112	778
1113	1
1114	48
1115	0
79	184
16	19
67	814
8	267
922	1
1116	0
672	37
1117	0
147	582
1118	75
233	320
1119	1
1120	183
936	35
1121	75
581	922
282	1045
1122	112
33	35
0	352
1123	49
2	660
1124	1
106	433
1125	0
1126	90
1127	84
524	359
1128	35
828	0
286	144
1129	582
46	332
1130	1
1131	409
1132	1
79	1085
459	654
1133	9
1134	35
493	3
1135	578
1136	480
1137	0
358	8
364	0
1138	1
238	1
129	0
1139	8
557	1
1140	0
299	35
1141	937
1142	0
1143	8
1144	198
672	310
222	8
1145	1
946	1
1146	176
1147	4
1148	725
1149	35
1150	54
448	1
1151	1
1028	1079
1152	1
1153	1051
443	1
167	507
1154	224
1155	19
1156	1130
1157	1
1158	134
1159	35
676	978
408	0
1160	1
104	1
42	1
1161	332
93	1092
1162	301
640	0
1163	0
1164	14
2	108
1025	1
1165	0
500	230
308	66
1166	209
1167	0
385	283
824	1
1168	653
421	80
1169	1
908	99
10	930
1170	285
420	258
650	329
1171	35
1093	8
1172	35
1173	0
549	0
757	1
947	1
1174	143
1175	725
1176	1
226	465
163	578
860	35
1177	1
1178	1
1099	1
954	1
42	9
1179	1
1180	35
1181	922
92	8
1182	0
1183	0
1184	555
1185	0
1186	21
49	8
1187	176
1188	0
1189	895
1190	160
1191	576
962	1
480	0
63	35
1192	1
105	75
323	290
1193	457
736	75
1194	1
1195	0
347	41
1196	42
0	283
1197	199
1198	134
3	8
1199	625
1200	1
109	167
1201	1068
107	587
836	68
5	1
0	1
1202	45
1203	1
1204	95
588	168
1205	144
1136	1
1097	244
575	227
415	692
443	45
642	356
1206	0
496	1
1207	35
1208	9
709	0
910	368
379	339
1209	1
1210	25
1211	1
1212	42
1213	118
1214	184
63	784
197	1
421	35
1215	0
1216	130
99	0
135	112
1217	1
427	396
1218	4
1219	404
1220	299
1221	99
1222	161
386	35
42	332
278	483
16	233
927	265
255	1
27	67
260	1103
1223	719
167	3
1224	329
1225	925
1226	131
1227	1
1228	498
1229	1
1164	1
15	149
1230	45
1165	0
215	1067
66	852
654	242
90	546
1231	71
1232	218
27	179
1233	43
1234	45
577	1
151	79
1235	1234
1182	1
1236	35
174	75
748	359
219	159
1237	679
1238	5
1239	1
1240	0
288	13
1241	1
1242	67
1243	845
1244	79
1245	1
1075	1
10	0
1246	1
1247	65
155	171
10	1
1248	265
1249	1
